date,year,month,hour,holiday,weekday,working,weather_type,temp,feels_like,humidity,windspeed,count
8/4/11,0,8,10,0,4,1,1,29.52,34.0017,0.71,19.9995,113
8/4/11,0,8,11,0,4,1,2,30.34,35.547,0.66,15.0013,149
8/4/11,0,8,12,0,4,1,2,31.16,36.3171,0.62,15.0013,205
8/4/11,0,8,13,0,4,1,1,31.16,36.3171,0.58,0,205
8/4/11,0,8,14,0,4,1,1,32.8,38.6376,0.55,11.0014,167
8/4/11,0,8,15,0,4,1,1,32.8,38.6376,0.55,16.9979,165
8/4/11,0,8,16,0,4,1,1,31.16,36.3171,0.62,22.0028,290
8/4/11,0,8,17,0,4,1,1,31.16,36.3171,0.62,22.0028,555
8/4/11,0,8,18,0,4,1,1,28.7,34.0017,0.74,19.9995,523
8/4/11,0,8,19,0,4,1,1,28.7,34.0017,0.74,19.0012,366
8/4/11,0,8,20,0,4,1,2,28.7,34.0017,0.74,12.998,286
8/4/11,0,8,21,0,4,1,2,28.7,34.0017,0.74,12.998,211
8/4/11,0,8,22,0,4,1,1,27.88,32.4564,0.74,12.998,174
8/4/11,0,8,23,0,4,1,1,27.06,31.6812,0.74,7.0015,132
8/5/11,0,8,0,0,5,1,1,27.06,31.6812,0.74,7.0015,54
8/5/11,0,8,1,0,5,1,1,26.24,30.1359,0.78,6.0032,19
8/5/11,0,8,2,0,5,1,1,27.06,31.6812,0.69,0,19
8/5/11,0,8,3,0,5,1,1,26.24,30.1359,0.78,6.0032,6
8/5/11,0,8,4,0,5,1,1,26.24,30.1359,0.78,8.9981,7
8/5/11,0,8,5,0,5,1,1,26.24,30.1359,0.78,6.0032,16
8/5/11,0,8,6,0,5,1,1,26.24,30.1359,0.78,8.9981,101
8/5/11,0,8,7,0,5,1,1,27.06,30.9111,0.78,8.9981,270
8/5/11,0,8,8,0,5,1,1,28.7,33.2265,0.65,15.0013,454
8/5/11,0,8,9,0,5,1,1,29.52,34.0017,0.58,7.0015,226
8/5/11,0,8,10,0,5,1,1,30.34,34.7718,0.55,8.9981,163
8/5/11,0,8,11,0,5,1,2,31.16,35.547,0.52,16.9979,147
8/5/11,0,8,12,0,5,1,1,31.16,35.547,0.52,16.9979,216
8/5/11,0,8,13,0,5,1,1,31.98,36.3171,0.52,16.9979,204
8/5/11,0,8,14,0,5,1,2,31.98,36.3171,0.52,16.9979,245
8/5/11,0,8,15,0,5,1,1,31.16,35.547,0.55,16.9979,210
8/5/11,0,8,16,0,5,1,1,32.8,37.8624,0.49,16.9979,330
8/5/11,0,8,17,0,5,1,1,31.98,36.3171,0.49,19.9995,550
8/5/11,0,8,18,0,5,1,1,31.16,35.547,0.52,16.9979,466
8/5/11,0,8,19,0,5,1,1,30.34,34.7718,0.55,16.9979,372
8/5/11,0,8,20,0,5,1,1,29.52,34.0017,0.58,15.0013,291
8/5/11,0,8,21,0,5,1,1,28.7,33.2265,0.65,12.998,173
8/5/11,0,8,22,0,5,1,1,28.7,33.2265,0.65,15.0013,188
8/5/11,0,8,23,0,5,1,1,27.88,32.4564,0.69,15.0013,139
8/6/11,0,8,0,0,6,0,1,27.06,30.9111,0.78,12.998,133
8/6/11,0,8,1,0,6,0,1,27.06,30.9111,0.78,11.0014,67
8/6/11,0,8,2,0,6,0,1,27.06,30.9111,0.78,15.0013,53
8/6/11,0,8,3,0,6,0,2,27.06,30.9111,0.78,11.0014,42
8/6/11,0,8,4,0,6,0,2,27.06,30.9111,0.83,11.0014,10
8/6/11,0,8,5,0,6,0,1,26.24,29.3658,0.89,6.0032,6
8/6/11,0,8,6,0,6,0,1,26.24,29.3658,0.89,7.0015,27
8/6/11,0,8,7,0,6,0,1,27.88,32.4564,0.83,11.0014,63
8/6/11,0,8,8,0,6,0,1,27.88,32.4564,0.83,11.0014,121
8/6/11,0,8,9,0,6,0,1,30.34,35.547,0.7,15.0013,215
8/6/11,0,8,10,0,6,0,2,30.34,35.547,0.7,19.0012,290
8/6/11,0,8,11,0,6,0,1,31.98,37.8624,0.62,15.0013,349
8/6/11,0,8,12,0,6,0,1,32.8,38.6376,0.55,15.0013,382
8/6/11,0,8,13,0,6,0,2,32.8,39.4077,0.59,22.0028,441
8/6/11,0,8,14,0,6,0,1,33.62,39.4077,0.52,16.9979,380
8/6/11,0,8,15,0,6,0,2,34.44,40.953,0.53,16.9979,362
8/6/11,0,8,16,0,6,0,3,30.34,36.3171,0.79,11.0014,343
8/6/11,0,8,17,0,6,0,3,30.34,36.3171,0.79,11.0014,149
8/6/11,0,8,18,0,6,0,2,29.52,35.547,0.79,30.0026,211
8/6/11,0,8,19,0,6,0,3,29.52,36.3171,0.84,16.9979,171
8/6/11,0,8,20,0,6,0,3,29.52,35.547,0.79,19.0012,137
8/6/11,0,8,21,0,6,0,2,28.7,34.0017,0.84,22.0028,114
8/6/11,0,8,22,0,6,0,2,28.7,34.0017,0.84,22.0028,120
8/6/11,0,8,23,0,6,0,3,28.7,34.0017,0.84,19.0012,108
8/7/11,0,8,0,0,0,0,2,28.7,34.0017,0.84,19.0012,80
8/7/11,0,8,1,0,0,0,2,28.7,34.0017,0.84,16.9979,73
8/7/11,0,8,2,0,0,0,2,28.7,34.0017,0.84,15.0013,66
8/7/11,0,8,3,0,0,0,2,28.7,34.0017,0.84,8.9981,32
8/7/11,0,8,4,0,0,0,1,28.7,34.0017,0.84,8.9981,6
8/7/11,0,8,5,0,0,0,1,28.7,34.0017,0.89,12.998,5
8/7/11,0,8,6,0,0,0,1,28.7,34.0017,0.89,11.0014,13
8/7/11,0,8,7,0,0,0,1,28.7,34.0017,0.84,12.998,39
8/7/11,0,8,8,0,0,0,1,29.52,35.547,0.79,12.998,89
8/7/11,0,8,9,0,0,0,1,31.16,37.8624,0.75,7.0015,184
8/7/11,0,8,10,0,0,0,1,32.8,40.953,0.66,8.9981,266
8/7/11,0,8,11,0,0,0,1,33.62,42.4983,0.63,0,269
8/7/11,0,8,12,0,0,0,1,36.9,43.2735,0.42,19.9995,370
8/7/11,0,8,13,0,0,0,1,36.9,43.2735,0.42,19.9995,324
8/7/11,0,8,14,0,0,0,1,35.26,40.953,0.47,12.998,322
8/7/11,0,8,15,0,0,0,3,29.52,35.547,0.74,19.9995,326
8/7/11,0,8,16,0,0,0,3,29.52,35.547,0.74,19.9995,193
8/7/11,0,8,17,0,0,0,3,30.34,36.3171,0.74,43.0006,194
8/7/11,0,8,18,0,0,0,1,29.52,35.547,0.74,6.0032,229
8/7/11,0,8,19,0,0,0,1,29.52,35.547,0.79,11.0014,228
8/7/11,0,8,20,0,0,0,1,29.52,36.3171,0.84,8.9981,183
8/7/11,0,8,21,0,0,0,1,29.52,36.3171,0.84,7.0015,136
8/7/11,0,8,22,0,0,0,1,28.7,34.0017,0.89,12.998,103
8/7/11,0,8,23,0,0,0,1,28.7,34.0017,0.79,7.0015,55
8/8/11,0,8,0,0,1,1,1,28.7,34.0017,0.79,7.0015,30
8/8/11,0,8,1,0,1,1,1,27.88,32.4564,0.83,8.9981,12
8/8/11,0,8,2,0,1,1,1,27.06,30.1359,0.89,0,7
8/8/11,0,8,3,0,1,1,1,27.06,30.1359,0.89,0,1
8/8/11,0,8,4,0,1,1,1,27.06,30.1359,0.89,7.0015,10
8/8/11,0,8,5,0,1,1,1,28.7,34.0017,0.79,6.0032,15
8/8/11,0,8,6,0,1,1,1,28.7,33.2265,0.65,19.0012,95
8/8/11,0,8,7,0,1,1,1,29.52,34.7718,0.62,19.9995,267
8/8/11,0,8,8,0,1,1,1,30.34,34.7718,0.58,22.0028,349
8/8/11,0,8,9,0,1,1,1,31.16,35.547,0.55,26.0027,183
8/8/11,0,8,10,0,1,1,1,32.8,37.8624,0.52,26.0027,124
8/8/11,0,8,11,0,1,1,1,33.62,37.8624,0.48,23.9994,179
8/8/11,0,8,12,0,1,1,1,33.62,38.6376,0.46,16.9979,182
8/8/11,0,8,13,0,1,1,1,34.44,38.6376,0.44,19.9995,151
8/8/11,0,8,14,0,1,1,1,33.62,37.8624,0.43,19.9995,150
8/8/11,0,8,15,0,1,1,1,34.44,38.6376,0.41,19.9995,126
8/8/11,0,8,16,0,1,1,1,35.26,39.4077,0.39,19.0012,282
8/8/11,0,8,17,0,1,1,1,35.26,39.4077,0.39,11.0014,527
8/8/11,0,8,18,0,1,1,1,34.44,38.6376,0.41,8.9981,529
8/8/11,0,8,19,0,1,1,1,33.62,37.8624,0.43,7.0015,416
8/8/11,0,8,20,0,1,1,1,32.8,38.6376,0.55,0,286
8/8/11,0,8,21,0,1,1,1,31.16,36.3171,0.58,6.0032,186
8/8/11,0,8,22,0,1,1,1,31.16,36.3171,0.58,7.0015,147
8/8/11,0,8,23,0,1,1,1,30.34,35.547,0.66,7.0015,72
8/9/11,0,8,0,0,2,1,1,29.52,35.547,0.79,8.9981,35
8/9/11,0,8,1,0,2,1,1,29.52,34.7718,0.66,0,14
8/9/11,0,8,2,0,2,1,1,29.52,34.7718,0.7,0,12
8/9/11,0,8,3,0,2,1,1,29.52,34.7718,0.62,0,3
8/9/11,0,8,4,0,2,1,1,28.7,34.0017,0.74,0,7
8/9/11,0,8,5,0,2,1,1,28.7,33.2265,0.65,6.0032,30
8/9/11,0,8,6,0,2,1,1,29.52,34.0017,0.64,0,101
8/9/11,0,8,7,0,2,1,1,29.52,35.547,0.74,7.0015,343
8/9/11,0,8,8,0,2,1,1,30.34,35.547,0.66,0,392
8/9/11,0,8,9,0,2,1,2,31.98,37.8624,0.62,8.9981,175
8/9/11,0,8,10,0,2,1,2,32.8,39.4077,0.59,15.0013,144
8/9/11,0,8,11,0,2,1,1,32.8,39.4077,0.59,15.0013,149
8/9/11,0,8,12,0,2,1,1,33.62,40.1829,0.56,12.998,185
8/9/11,0,8,13,0,2,1,1,34.44,40.1829,0.49,11.0014,175
8/9/11,0,8,14,0,2,1,1,35.26,40.1829,0.44,19.0012,148
8/9/11,0,8,15,0,2,1,1,35.26,39.4077,0.39,19.0012,164
8/9/11,0,8,16,0,2,1,1,35.26,39.4077,0.39,19.9995,285
8/9/11,0,8,17,0,2,1,1,32.8,38.6376,0.55,11.0014,532
8/9/11,0,8,18,0,2,1,1,32.8,38.6376,0.55,12.998,585
8/9/11,0,8,19,0,2,1,1,32.8,37.8624,0.49,7.0015,371
8/9/11,0,8,20,0,2,1,1,32.8,37.0923,0.43,12.998,292
8/9/11,0,8,21,0,2,1,1,31.98,35.547,0.46,16.9979,230
8/9/11,0,8,22,0,2,1,1,31.98,35.547,0.46,19.9995,155
8/9/11,0,8,23,0,2,1,1,31.16,34.7718,0.48,19.0012,75
8/10/11,0,8,0,0,3,1,1,30.34,34.0017,0.51,15.0013,37
8/10/11,0,8,1,0,3,1,1,29.52,34.0017,0.54,12.998,17
8/10/11,0,8,2,0,3,1,1,29.52,34.0017,0.54,11.0014,11
8/10/11,0,8,3,0,3,1,1,28.7,33.2265,0.58,11.0014,4
8/10/11,0,8,4,0,3,1,1,28.7,33.2265,0.54,8.9981,5
8/10/11,0,8,5,0,3,1,1,27.88,32.4564,0.61,6.0032,32
8/10/11,0,8,6,0,3,1,1,27.88,32.4564,0.61,0,119
8/10/11,0,8,7,0,3,1,1,28.7,33.2265,0.58,6.0032,305
8/10/11,0,8,8,0,3,1,1,30.34,34.0017,0.51,12.998,399
8/10/11,0,8,9,0,3,1,1,31.16,34.7718,0.48,15.0013,180
8/10/11,0,8,10,0,3,1,1,32.8,37.0923,0.43,15.0013,113
8/10/11,0,8,11,0,3,1,1,32.8,36.3171,0.41,26.0027,149
8/10/11,0,8,12,0,3,1,1,33.62,37.0923,0.38,19.9995,240
8/10/11,0,8,13,0,3,1,1,33.62,37.0923,0.38,19.0012,191
8/10/11,0,8,14,0,3,1,1,34.44,37.0923,0.34,22.0028,178
8/10/11,0,8,15,0,3,1,1,35.26,37.8624,0.3,22.0028,194
8/10/11,0,8,16,0,3,1,1,35.26,37.8624,0.26,19.9995,282
8/10/11,0,8,17,0,3,1,1,34.44,36.3171,0.26,19.9995,584
8/10/11,0,8,18,0,3,1,1,33.62,36.3171,0.28,19.9995,559
8/10/11,0,8,19,0,3,1,1,32.8,35.547,0.26,16.9979,413
8/10/11,0,8,20,0,3,1,1,31.16,34.0017,0.31,8.9981,312
8/10/11,0,8,21,0,3,1,1,31.16,34.0017,0.33,7.0015,209
8/10/11,0,8,22,0,3,1,1,30.34,33.2265,0.37,0,139
8/10/11,0,8,23,0,3,1,1,30.34,33.2265,0.37,6.0032,108
8/11/11,0,8,0,0,4,1,1,28.7,32.4564,0.45,7.0015,46
8/11/11,0,8,1,0,4,1,1,28.7,32.4564,0.45,8.9981,26
8/11/11,0,8,2,0,4,1,1,27.06,31.6812,0.54,8.9981,11
8/11/11,0,8,3,0,4,1,1,26.24,31.6812,0.57,8.9981,9
8/11/11,0,8,4,0,4,1,1,26.24,31.6812,0.57,11.0014,5
8/11/11,0,8,5,0,4,1,1,26.24,31.6812,0.61,12.998,25
8/11/11,0,8,6,0,4,1,1,25.42,30.9111,0.65,11.0014,106
8/11/11,0,8,7,0,4,1,1,27.06,31.6812,0.54,8.9981,307
8/11/11,0,8,8,0,4,1,1,28.7,32.4564,0.45,11.0014,390
8/11/11,0,8,9,0,4,1,1,29.52,33.2265,0.39,15.0013,197
8/11/11,0,8,10,0,4,1,1,30.34,33.2265,0.37,16.9979,132
8/11/11,0,8,11,0,4,1,1,31.16,34.0017,0.35,16.9979,187
8/11/11,0,8,12,0,4,1,1,31.98,34.7718,0.31,16.9979,214
8/11/11,0,8,13,0,4,1,1,31.16,34.0017,0.31,15.0013,217
8/11/11,0,8,14,0,4,1,1,32.8,35.547,0.29,0,142
8/11/11,0,8,15,0,4,1,1,32.8,35.547,0.29,19.9995,178
8/11/11,0,8,16,0,4,1,1,32.8,35.547,0.27,12.998,298
8/11/11,0,8,17,0,4,1,1,32.8,35.547,0.29,16.9979,582
8/11/11,0,8,18,0,4,1,1,31.98,34.7718,0.29,6.0032,571
8/11/11,0,8,19,0,4,1,1,30.34,33.2265,0.35,12.998,371
8/11/11,0,8,20,0,4,1,1,29.52,33.2265,0.37,8.9981,288
8/11/11,0,8,21,0,4,1,1,28.7,33.2265,0.48,6.0032,206
8/11/11,0,8,22,0,4,1,1,28.7,33.2265,0.48,0,157
8/11/11,0,8,23,0,4,1,1,27.06,31.6812,0.5,11.0014,127
8/12/11,0,8,0,0,5,1,1,26.24,31.6812,0.53,11.0014,65
8/12/11,0,8,1,0,5,1,1,26.24,31.6812,0.53,8.9981,23
8/12/11,0,8,2,0,5,1,1,25.42,31.6812,0.57,12.998,15
8/12/11,0,8,3,0,5,1,1,25.42,31.6812,0.53,11.0014,9
8/12/11,0,8,4,0,5,1,1,25.42,31.6812,0.53,8.9981,5
8/12/11,0,8,5,0,5,1,1,24.6,31.6812,0.56,8.9981,26
8/12/11,0,8,6,0,5,1,1,25.42,31.6812,0.5,8.9981,76
8/12/11,0,8,7,0,5,1,1,26.24,31.6812,0.44,11.0014,264
8/12/11,0,8,8,0,5,1,1,27.88,32.4564,0.39,15.0013,426
8/12/11,0,8,9,0,5,1,1,29.52,33.2265,0.34,8.9981,205
8/12/11,0,8,10,0,5,1,1,30.34,33.2265,0.33,7.0015,130
8/12/11,0,8,11,0,5,1,1,31.16,34.0017,0.29,0,156
8/12/11,0,8,12,0,5,1,1,32.8,35.547,0.27,0,222
8/12/11,0,8,13,0,5,1,1,31.98,34.7718,0.29,6.0032,253
8/12/11,0,8,14,0,5,1,1,32.8,35.547,0.29,12.998,186
8/12/11,0,8,15,0,5,1,1,32.8,35.547,0.29,11.0014,249
8/12/11,0,8,16,0,5,1,1,33.62,36.3171,0.28,0,334
8/12/11,0,8,17,0,5,1,1,33.62,36.3171,0.26,0,516
8/12/11,0,8,18,0,5,1,1,31.16,34.7718,0.4,19.9995,465
8/12/11,0,8,19,0,5,1,1,30.34,34.0017,0.42,15.0013,385
8/12/11,0,8,20,0,5,1,1,29.52,33.2265,0.42,15.0013,287
8/12/11,0,8,21,0,5,1,1,28.7,33.2265,0.48,8.9981,226
8/12/11,0,8,22,0,5,1,1,27.88,32.4564,0.51,0,231
8/12/11,0,8,23,0,5,1,1,27.88,32.4564,0.51,0,151
8/13/11,0,8,0,0,6,0,1,27.88,32.4564,0.51,7.0015,84
8/13/11,0,8,1,0,6,0,2,27.88,32.4564,0.57,6.0032,77
8/13/11,0,8,2,0,6,0,1,27.88,32.4564,0.57,0,74
8/13/11,0,8,3,0,6,0,1,27.06,31.6812,0.65,8.9981,27
8/13/11,0,8,4,0,6,0,2,26.24,30.9111,0.73,8.9981,10
8/13/11,0,8,5,0,6,0,1,26.24,30.9111,0.73,7.0015,18
8/13/11,0,8,6,0,6,0,1,26.24,30.9111,0.73,6.0032,22
8/13/11,0,8,7,0,6,0,2,27.06,31.6812,0.74,12.998,44
8/13/11,0,8,8,0,6,0,2,28.7,33.2265,0.65,11.0014,118
8/13/11,0,8,9,0,6,0,2,28.7,34.0017,0.74,11.0014,208
8/13/11,0,8,10,0,6,0,2,29.52,35.547,0.74,15.0013,260
8/13/11,0,8,11,0,6,0,2,30.34,35.547,0.7,12.998,314
8/13/11,0,8,12,0,6,0,2,27.06,30.1359,0.89,11.0014,421
8/13/11,0,8,13,0,6,0,2,30.34,36.3171,0.74,22.0028,153
8/13/11,0,8,14,0,6,0,1,30.34,35.547,0.7,16.9979,259
8/13/11,0,8,15,0,6,0,3,27.88,32.4564,0.79,23.9994,358
8/13/11,0,8,16,0,6,0,2,28.7,34.0017,0.74,19.0012,281
8/13/11,0,8,17,0,6,0,2,29.52,35.547,0.74,16.9979,269
8/13/11,0,8,18,0,6,0,1,28.7,34.0017,0.74,15.0013,292
8/13/11,0,8,19,0,6,0,2,27.88,32.4564,0.79,19.0012,237
8/13/11,0,8,20,0,6,0,2,27.88,32.4564,0.83,15.0013,183
8/13/11,0,8,21,0,6,0,2,27.88,32.4564,0.83,26.0027,167
8/13/11,0,8,22,0,6,0,2,27.88,32.4564,0.83,26.0027,154
8/13/11,0,8,23,0,6,0,2,27.06,30.9111,0.83,22.0028,120
8/14/11,0,8,0,0,0,0,3,27.06,30.9111,0.83,19.9995,90
8/14/11,0,8,1,0,0,0,3,26.24,29.3658,0.89,15.0013,73
8/14/11,0,8,2,0,0,0,3,26.24,29.3658,0.89,15.0013,62
8/14/11,0,8,3,0,0,0,2,26.24,28.5906,0.94,16.9979,27
8/14/11,0,8,4,0,0,0,3,26.24,28.5906,0.94,12.998,3
8/14/11,0,8,5,0,0,0,2,26.24,28.5906,0.94,11.0014,10
8/14/11,0,8,6,0,0,0,2,26.24,28.5906,0.94,7.0015,6
8/14/11,0,8,7,0,0,0,2,27.06,30.1359,0.89,12.998,24
8/14/11,0,8,8,0,0,0,2,27.06,30.1359,0.89,19.0012,41
8/14/11,0,8,9,0,0,0,3,27.06,30.1359,0.89,19.0012,103
8/14/11,0,8,10,0,0,0,1,28.7,34.0017,0.79,15.0013,183
8/14/11,0,8,11,0,0,0,1,28.7,34.0017,0.79,12.998,198
8/14/11,0,8,12,0,0,0,2,28.7,34.0017,0.79,15.0013,281
8/14/11,0,8,13,0,0,0,1,29.52,35.547,0.74,16.9979,377
8/14/11,0,8,14,0,0,0,1,30.34,35.547,0.7,12.998,370
8/14/11,0,8,15,0,0,0,1,30.34,35.547,0.66,12.998,331
8/14/11,0,8,16,0,0,0,1,30.34,35.547,0.66,11.0014,292
8/14/11,0,8,17,0,0,0,1,31.16,36.3171,0.62,8.9981,329
8/14/11,0,8,18,0,0,0,1,30.34,35.547,0.66,11.0014,347
8/14/11,0,8,19,0,0,0,1,29.52,35.547,0.74,15.0013,259
8/14/11,0,8,20,0,0,0,1,28.7,34.0017,0.84,11.0014,193
8/14/11,0,8,21,0,0,0,3,24.6,27.8205,0.88,32.9975,155
8/14/11,0,8,22,0,0,0,3,24.6,27.8205,0.88,32.9975,39
8/14/11,0,8,23,0,0,0,3,24.6,28.5906,0.83,0,27
8/15/11,0,8,0,0,1,1,3,24.6,27.8205,0.88,6.0032,25
8/15/11,0,8,1,0,1,1,2,24.6,27.8205,0.88,8.9981,10
8/15/11,0,8,2,0,1,1,2,24.6,28.5906,0.83,0,3
8/15/11,0,8,3,0,1,1,1,24.6,28.5906,0.83,12.998,7
8/15/11,0,8,4,0,1,1,1,24.6,28.5906,0.83,8.9981,5
8/15/11,0,8,5,0,1,1,2,24.6,27.8205,0.88,12.998,17
8/15/11,0,8,6,0,1,1,1,24.6,27.8205,0.88,16.9979,90
8/15/11,0,8,7,0,1,1,1,24.6,27.8205,0.88,16.9979,258
8/15/11,0,8,8,0,1,1,1,26.24,30.1359,0.78,22.0028,355
8/15/11,0,8,9,0,1,1,1,26.24,30.1359,0.78,22.0028,222
8/15/11,0,8,10,0,1,1,1,27.88,32.4564,0.69,19.0012,141
8/15/11,0,8,11,0,1,1,2,29.52,34.7718,0.62,16.9979,153
8/15/11,0,8,12,0,1,1,1,30.34,34.7718,0.58,19.0012,178
8/15/11,0,8,13,0,1,1,1,31.98,36.3171,0.52,19.0012,193
8/15/11,0,8,14,0,1,1,1,30.34,34.7718,0.55,6.0032,151
8/15/11,0,8,15,0,1,1,3,30.34,34.7718,0.55,19.9995,182
8/15/11,0,8,16,0,1,1,1,30.34,34.7718,0.55,22.0028,283
8/15/11,0,8,17,0,1,1,1,30.34,34.0017,0.51,19.0012,530
8/15/11,0,8,18,0,1,1,1,28.7,33.2265,0.65,12.998,483
8/15/11,0,8,19,0,1,1,1,28.7,33.2265,0.65,0,397
8/15/11,0,8,20,0,1,1,1,27.06,31.6812,0.74,8.9981,285
8/15/11,0,8,21,0,1,1,1,27.06,31.6812,0.65,12.998,184
8/15/11,0,8,22,0,1,1,1,27.06,31.6812,0.69,16.9979,98
8/15/11,0,8,23,0,1,1,1,26.24,30.9111,0.69,15.0013,88
8/16/11,0,8,0,0,2,1,1,26.24,30.9111,0.69,7.0015,31
8/16/11,0,8,1,0,2,1,1,26.24,30.9111,0.69,11.0014,16
8/16/11,0,8,2,0,2,1,1,25.42,30.1359,0.73,15.0013,4
8/16/11,0,8,3,0,2,1,1,25.42,30.1359,0.73,15.0013,6
8/16/11,0,8,4,0,2,1,1,26.24,30.9111,0.69,19.9995,5
8/16/11,0,8,5,0,2,1,1,25.42,30.1359,0.73,19.0012,30
8/16/11,0,8,6,0,2,1,1,25.42,30.1359,0.73,22.0028,119
8/16/11,0,8,7,0,2,1,1,26.24,30.9111,0.69,16.9979,346
8/16/11,0,8,8,0,2,1,1,28.7,33.2265,0.58,30.0026,441
8/16/11,0,8,9,0,2,1,1,27.88,32.4564,0.61,19.0012,198
8/16/11,0,8,10,0,2,1,1,28.7,33.2265,0.58,26.0027,111
8/16/11,0,8,11,0,2,1,1,30.34,34.0017,0.51,15.0013,150
8/16/11,0,8,12,0,2,1,1,31.16,34.7718,0.48,22.0028,162
8/16/11,0,8,13,0,2,1,1,31.16,34.7718,0.48,19.9995,192
8/16/11,0,8,14,0,2,1,1,31.16,34.7718,0.45,27.9993,182
8/16/11,0,8,15,0,2,1,1,32.8,36.3171,0.41,19.9995,159
8/16/11,0,8,16,0,2,1,1,32.8,36.3171,0.41,15.0013,303
8/16/11,0,8,17,0,2,1,1,31.16,34.7718,0.45,22.0028,600
8/16/11,0,8,18,0,2,1,1,31.16,34.7718,0.45,15.0013,570
8/16/11,0,8,19,0,2,1,1,30.34,34.0017,0.48,12.998,376
8/16/11,0,8,20,0,2,1,1,30.34,34.0017,0.51,0,280
8/16/11,0,8,21,0,2,1,1,29.52,34.0017,0.54,0,215
8/16/11,0,8,22,0,2,1,1,28.7,33.2265,0.61,0,152
8/16/11,0,8,23,0,2,1,1,27.06,31.6812,0.65,8.9981,77
8/17/11,0,8,0,0,3,1,1,27.06,31.6812,0.69,6.0032,24
8/17/11,0,8,1,0,3,1,1,26.24,30.9111,0.73,11.0014,14
8/17/11,0,8,2,0,3,1,1,27.06,31.6812,0.69,0,6
8/17/11,0,8,3,0,3,1,1,26.24,30.1359,0.78,0,5
8/17/11,0,8,4,0,3,1,1,26.24,30.9111,0.73,0,5
8/17/11,0,8,5,0,3,1,1,26.24,30.9111,0.73,0,28
8/17/11,0,8,6,0,3,1,1,25.42,30.1359,0.78,0,105
8/17/11,0,8,7,0,3,1,1,27.06,31.6812,0.65,6.0032,308
8/17/11,0,8,8,0,3,1,1,28.7,33.2265,0.54,11.0014,487
8/17/11,0,8,9,0,3,1,1,30.34,34.0017,0.48,6.0032,209
8/17/11,0,8,10,0,3,1,1,31.16,34.7718,0.43,6.0032,118
8/17/11,0,8,11,0,3,1,1,31.98,35.547,0.43,7.0015,128
8/17/11,0,8,12,0,3,1,1,32.8,37.0923,0.43,19.0012,189
8/17/11,0,8,13,0,3,1,1,32.8,36.3171,0.41,12.998,176
8/17/11,0,8,14,0,3,1,1,33.62,37.0923,0.36,11.0014,192
8/17/11,0,8,15,0,3,1,1,32.8,37.0923,0.43,8.9981,159
8/17/11,0,8,16,0,3,1,1,33.62,37.8624,0.43,15.0013,300
8/17/11,0,8,17,0,3,1,1,32.8,37.8624,0.49,15.0013,552
8/17/11,0,8,18,0,3,1,1,31.16,35.547,0.55,16.9979,556
8/17/11,0,8,19,0,3,1,1,31.16,35.547,0.55,15.0013,347
8/17/11,0,8,20,0,3,1,1,30.34,34.7718,0.58,16.9979,280
8/17/11,0,8,21,0,3,1,1,29.52,34.7718,0.62,15.0013,230
8/17/11,0,8,22,0,3,1,1,28.7,33.2265,0.65,12.998,171
8/17/11,0,8,23,0,3,1,1,28.7,33.2265,0.65,19.0012,105
8/18/11,0,8,0,0,4,1,1,27.88,32.4564,0.65,8.9981,56
8/18/11,0,8,1,0,4,1,2,27.06,31.6812,0.65,11.0014,24
8/18/11,0,8,2,0,4,1,1,27.06,31.6812,0.65,15.0013,6
8/18/11,0,8,3,0,4,1,1,27.06,31.6812,0.69,19.0012,6
8/18/11,0,8,4,0,4,1,1,26.24,30.9111,0.73,15.0013,9
8/18/11,0,8,5,0,4,1,1,26.24,30.1359,0.78,19.0012,27
8/18/11,0,8,6,0,4,1,2,26.24,30.1359,0.78,16.9979,103
8/18/11,0,8,7,0,4,1,1,26.24,30.1359,0.78,19.9995,308
8/18/11,0,8,8,0,4,1,1,27.06,31.6812,0.74,19.0012,420
8/18/11,0,8,9,0,4,1,1,29.52,34.7718,0.66,16.9979,228
8/18/11,0,8,10,0,4,1,1,30.34,35.547,0.66,16.9979,129
8/18/11,0,8,11,0,4,1,1,31.16,36.3171,0.58,16.9979,141
8/18/11,0,8,12,0,4,1,1,32.8,37.8624,0.52,19.0012,173
8/18/11,0,8,13,0,4,1,1,32.8,37.8624,0.52,23.9994,187
8/18/11,0,8,14,0,4,1,1,33.62,38.6376,0.46,22.0028,182
8/18/11,0,8,15,0,4,1,1,32.8,37.0923,0.46,23.9994,174
8/18/11,0,8,16,0,4,1,1,32.8,37.0923,0.46,23.9994,245
8/18/11,0,8,17,0,4,1,3,32.8,37.0923,0.46,19.9995,409
8/18/11,0,8,18,0,4,1,3,31.16,35.547,0.55,16.9979,274
8/18/11,0,8,19,0,4,1,1,27.06,30.9111,0.83,7.0015,141
8/18/11,0,8,20,0,4,1,1,27.06,30.9111,0.83,7.0015,165
8/18/11,0,8,21,0,4,1,2,27.88,32.4564,0.79,0,149
8/18/11,0,8,22,0,4,1,2,28.7,34.0017,0.74,7.0015,135
8/18/11,0,8,23,0,4,1,2,28.7,34.0017,0.74,8.9981,114
8/19/11,0,8,0,0,5,1,3,27.88,32.4564,0.69,12.998,62
8/19/11,0,8,1,0,5,1,3,26.24,29.3658,0.89,0,20
8/19/11,0,8,2,0,5,1,3,26.24,29.3658,0.83,0,8
